year_of_incident,watch,type_of_incident,type_location,type_of_property,incident_address,reporting_area,beat,division,council_district,date1_of_occurrence,year1_of_occurrence,month1_of_occurence,day1_of_the_week,time1_of_occurrence,day1_of_the_year,date2_of_occurrence,year2_of_occurrence,month2_of_occurence,day2_of_the_week,time2_of_occurrence,day2_of_the_year,date_of_report,date_incident_created,offense_entered_year,offense_entered_month,offense_entered_day_of_the_week,offense_entered_time,offense_entered_date_time,call_received_date_time,call_date_time,call_cleared_date_time,call_dispatch_date_time,person_involvement_type,victim_type,victim_race,victim_ethnicity,victim_gender,element_number_assigned,investigating_unit_1,investigating_unit_2,offense_status,ucr_disposition,modus_operandi_mo,family_offense,hate_crime,hate_crime_description,weapon_used,gang_related_offense,drug_related_istevencident,criminal_justice_information_service_code,penal_code,ucr_offense_name,ucr_offense_description,ucr_code,offense_type,nibrs_crime,nibrs_crime_category,nibrs_crime_against,nibrs_code,nibrs_group,nibrs_type,update_date,x_coordinate,y_cordinate,zip_code,city,state,location1
2022,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,Apartment Complex/Building,2601 ARROYO AVE,3114,543,NORTHWEST,D2,2022-06-08T00:00:00Z,2022,June,Wed,22:00:00,159,2022-06-09T00:00:00Z,2022,June,Thu,12:00:00,160,2022-06-10T21:30:00Z,2022-06-10T21:34:00Z,2022,June,Fri,21:34:00,161,2022-06-10T18:00:35Z,2022-06-10T18:00:35Z,2022-06-10T22:26:56Z,2022-06-10T20:34:17Z,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Female,E513,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,"SUSPECT ENTERED VEHICLE, TOOK WITHOUT COMPLAINANT'S CONSENT",FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2022-06-16T11:51:43Z,2484234.60375,6982545.38793,75219,DALLAS,TX,"2601 ARROYO AVE
DALLAS, TX 75219
(32.811908, -96.820835)"
2016,1,BURGLARY OF BUILDING - FORCED ENTRY,Single Family Residence - Vacant,N/A,3104 SEATON DR,4275,731,SOUTH CENTRAL,D4,2016-11-19T00:00:00Z,2016,November,Sat,22:00:00,324,2016-11-21T00:00:00Z,2016,November,Mon,09:10:00,326,2016-11-21T09:31:00Z,2016-11-21T09:24:24Z,2016,November,Mon,09:24:00,326,2016-11-21T09:08:25Z,2016-11-21T09:08:24Z,2016-11-21T09:54:14Z,2016-11-21T09:10:44Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,B733,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,SUSPECT PRIED OFF PLYWOOD AND ENTERED VACANT RESIDENCE,FALSE,NA,None,Other,No,No,22990001,PC 30.02(c)(1),BURGLARY-BUSINESS,BURGLARY,512,PART1,NA,NA,NA,NA,NA,NA,2016-11-29T06:35:42Z,2501929.98535453,6944939.32665986,75216,DALLAS,TX,"3104 SEATON DR
DALLAS, TX 75216
(32.708088, -96.765784)"
2018,1,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K- NOT SHOPLIFT",Outdoor Area Public/Private,N/A,10409 SANDEN DR,1057,258,NORTHEAST,D10,2017-01-17T00:00:00Z,2017,January,Tue,16:00:00,17,2017-02-09T00:00:00Z,2017,February,Thu,08:00:00,40,2018-01-23T10:34:00Z,2018-01-23T12:08:11Z,2018,January,Tue,12:08:00,23,2018-01-23T10:34:05Z,2018-01-23T10:34:00Z,2018-01-23T12:34:32Z,2018-01-23T10:41:30Z,Victim,Business,NA,NA,NA,EX04,Investigations,Property Crime Division / NE Property Crimes,Suspended,Suspended,KNOWN SUSPECT(S) REMOVED TRAILER AT LOCATION,FALSE,NA,None,Other,No,No,23990004,PC 31.03(e)(4)(A),OTHER THEFTS,THEFT,690,PART1,ALL OTHER LARCENY,LARCENY/ THEFT OFFENSES,PROPERTY,23H,A,Coded,2021-10-27T09:14:58Z,2522896.06481336,7010909.87549277,75238,DALLAS,TX,"10409 SANDEN DR
DALLAS, TX 75238
(32.888437, -96.693721)"
2016,1,PUBLIC INTOXICATION,Bar/NightClub/DanceHall ETC.,Resturant/Food Service/Tabc Location,2912 MCKINNEY AVE,2010,121,CENTRAL,D14,2016-10-07T00:00:00Z,2016,October,Fri,11:43:00,281,2016-10-08T00:00:00Z,2016,October,Sat,12:15:00,282,2016-10-08T12:18:00Z,2016-10-08T00:12:05Z,2016,October,Sat,00:12:00,282,2016-10-07T23:43:14Z,2016-10-07T23:43:14Z,2016-10-08T02:39:05Z,2016-10-07T23:43:14Z,Victim,Government,NA,NA,NA,L299,NA,NA,NA,NA,ARRESTEE TRANSPORTED TO CDC FOR PUBLIC INTOXICATION. NFI,FALSE,NA,None,Other,No,No,99999999,PC 49.02,DRUNK & DISORDERLY,DRUNK & DISORDERLY,2300,PART2,NA,NA,NA,NA,NA,NA,2016-10-08T02:09:24Z,2490680.36973044,6978234.58290385,75204,DALLAS,TX,"2912 MCKINNEY AVE
DALLAS, TX 75204
(32.800152, -96.800749)"
2022,2,RECKLESS DAMAGE,Apartment Parking Lot,N/A,8849 FAIR OAKS XING,1041,243,NORTHEAST,D10,2022-07-23T00:00:00Z,2022,July,Sat,22:00:00,204,2022-07-24T00:00:00Z,2022,July,Sun,19:00:00,205,2022-07-25T08:26:00Z,2022-07-25T08:20:09Z,2022,July,Mon,08:20:00,206,2022-07-24T20:31:10Z,2022-07-24T20:31:10Z,2022-07-25T08:42:31Z,2022-07-25T07:58:37Z,Victim,Individual,Middle Eastern,Non-Hispanic or Latino,Male,B246,Strategic Deployment,Field Services / Vehicle Crimes Unit,Suspended,Suspended,UNKNOWN SUSPECT VEHICLE COLLIDED WITH THE COMP'S VEHICLE AND FLED,FALSE,NA,None,NA,NA,No,99999999,PC 28.04(a),NA,NA,NA,NA,ALL OTHER OFFENSES,ALL OTHER OFFENSES,"PERSON, PROPERTY, OR SOCIETY",90Z,B,90Z - No Coded,2022-08-24T13:43:21Z,2513057.99623,7014901.96397,75243,DALLAS,TX,"8849 FAIR OAKS XING
DALLAS, TX 75243
(32.898876, -96.727233)"
2022,1,THEFT OF PROP (AUTO ACC) <$100 - (NOT EMP),Apartment Parking Lot,NA,3031 OLIVER ST,1158,125,CENTRAL,D14,2022-08-11T00:00:00Z,2022,August,Thu,18:35:00,223,2022-08-12T00:00:00Z,2022,August,Fri,16:35:00,224,2022-08-15T14:59:51Z,2022-08-16T21:20:53Z,2022,August,Tue,21:20:00,228,NA,NA,NA,NA,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,NA,NA,NA,Suspended,Suspended,NA,NA,NA,None,NA,NA,NA,99999999,PC 31.03(f),NA,NA,NA,NA,THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,LARCENY/ THEFT OFFENSES,PROPERTY,23G,A,Coded,2022-08-26T15:20:04Z,2494255.43804,6985198.1031,75205,DALLAS,TX,"3031 OLIVER ST
DALLAS, TX 75205
(32.81906, -96.788459)"
2022,3,POSS MARIJUANA <2OZ,"Highway, Street, Alley ETC",N/A,3500 MT ROYAL ST,4113,441,SOUTHWEST,D1,2022-08-19T00:00:00Z,2022,August,Fri,23:32:00,231,2022-08-19T00:00:00Z,2022,August,Fri,23:32:00,231,2022-08-19T23:32:00Z,2022-08-20T00:02:16Z,2022,August,Sat,00:02:00,232,2022-08-19T23:32:42Z,2022-08-19T23:32:42Z,2022-08-20T06:21:15Z,2022-08-19T23:32:42Z,Victim,Society/Public,NA,NA,NA,E481,NA,NA,Suspended,Suspended,SUSPECT WAS IN POSSESSION OF MARIJUANA,FALSE,NA,None,NA,NA,Yes,35620008,HSC 481.121(b)(1),NA,NA,NA,NA,DRUG/ NARCOTIC VIOLATIONS,DRUG/ NARCOTIC VIOLATIONS,SOCIETY,35A,A,No Coded,2022-09-08T17:37:23Z,2467330.52142,6957858.14728,75211,DALLAS,TX,"3500 MT ROYAL ST
DALLAS, TX 75211
(32.745058, -96.877325)"
2016,1,BURGLARY OF HABITATION -NO FORCED ENTRY,Other,Other,5414 RIDGEDALE AVE,1143,141,CENTRAL,D14,2016-05-19T00:00:00Z,2016,May,Thu,09:00:00,140,2016-05-30T00:00:00Z,2016,May,Mon,19:00:00,151,2016-05-31T08:00:00Z,2016-05-31T08:30:08Z,2016,May,Tue,08:30:00,152,2016-05-31T07:59:14Z,2016-05-31T07:59:05Z,2016-05-31T08:44:33Z,2016-05-31T08:09:26Z,Victim,Individual,White,Non-Hispanic or Latino,Female,B191,Investigations,Property Crime Division / CE Property Crimes,Suspended,Suspended,UNK SUSP ENTERED GARAGE VIA UNLOCKED SIDE DOOR TOOK BICYCLE,FALSE,NA,None,Other,No,No,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,521,PART1,NA,NA,NA,NA,NA,NA,2016-06-02T11:47:04Z,2497820.14580519,6987500.61128777,75206,DALLAS,TX,"5414 RIDGEDALE AVE
DALLAS, TX 75206
(32.825455, -96.77672)"
2019,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Complex/Building,Motor Vehicle,5327 MARVIN D LOVE FWY,4393,454,SOUTHWEST,D3,2019-05-16T00:00:00Z,2019,May,Thu,01:30:00,136,2019-05-16T00:00:00Z,2019,May,Thu,05:10:00,136,2019-05-16T07:00:00Z,2019-05-16T06:26:54Z,2019,May,Thu,06:26:00,136,2019-05-16T05:06:16Z,2019-05-16T05:06:16Z,2019-05-16T06:52:48Z,2019-05-16T05:28:50Z,Registered Owner,Individual,Black,Non-Hispanic or Latino,Female,A444,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEHICLE W/O PERMISSION,FALSE,NA,None,NA,NA,UNK,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2020-10-18T15:34:29Z,2475279.99472,6934855.56932,75232,DALLAS,TX,"5327 MARVIN D LOVE FWY
DALLAS, TX 75232
(32.68127, -96.85346)"
2020,1,ASSAULT -BODILY INJURY ONLY,Single Family Residence - Occupied,N/A,3140 N HALL ST,2006,124,CENTRAL,D14,2020-09-19T00:00:00Z,2020,September,Sat,02:00:00,263,2020-09-19T00:00:00Z,2020,September,Sat,02:05:00,263,2020-09-19T16:14:00Z,2020-09-19T16:55:40Z,2020,September,Sat,16:55:00,263,2020-09-19T16:14:18Z,2020-09-19T16:14:18Z,2020-09-19T17:12:56Z,2020-09-19T16:37:08Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,A326,Investigations,Capers / Assaults,Clear by Arrest,CBA (Over Age 17),SUSP STRUCK COMP IN THE FACE WITH CLOSED FIST CAUSING INJURY,FALSE,NA,None,Personal Weapons (Hands-Feet ETC),UNK,No,13990001,PC 22.01(a)(1),NA,NA,NA,NA,SIMPLE ASSAULT,ASSAULT OFFENSES,PERSON,13B,A,Coded,2022-09-15T09:04:52Z,2490568.01103127,6980173.36577168,75204,DALLAS,TX,"3140 N HALL ST
DALLAS, TX 75204
(32.805405, -96.800716)"
2021,3,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),N/A,12079 GARLAND RD,1100,233,NORTHEAST,D9,2021-06-28T00:00:00Z,2021,June,Mon,21:00:00,179,2021-06-28T00:00:00Z,2021,June,Mon,21:00:00,179,2021-06-30T17:21:00Z,2021-06-30T17:22:32Z,2021,June,Wed,17:22:00,181,2021-06-30T17:21:58Z,2021-06-30T17:21:58Z,2021-06-30T20:09:55Z,2021-06-30T17:21:58Z,Victim,Business,NA,NA,NA,C209,Investigations,Special Investigations / Auto Theft,Clear by Exceptional Arrest,CBEA (Over Age 17),SUSPECT ENTERED AND TOOK THE COMP VEHICLE WITHOUT CONSENT. NFI,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2021-09-29T12:34:35Z,2529438.4667,7001042.54811,75218,DALLAS,TX,"12079 GARLAND RD
DALLAS, TX 75218
(32.859225, -96.674586)"
2021,1,INTERFERE W/ PUBLIC DUTIES,"Highway, Street, Alley ETC",N/A,2800 ELM ST,2066,153,CENTRAL,D2,2021-10-09T00:00:00Z,2021,October,Sat,01:30:00,282,2021-10-09T00:00:00Z,2021,October,Sat,01:45:00,282,2021-10-09T02:00:00Z,2021-10-09T01:59:17Z,2021,October,Sat,01:59:00,282,2021-10-08T19:38:32Z,2021-10-08T19:38:32Z,2021-10-09T05:29:39Z,2021-10-08T19:38:32Z,Victim,Government,NA,NA,NA,E775,Investigations,Property Crime Division / CE Property Crimes,Clear by Arrest,CBA (Over Age 17),AP WAS INTERFERRING WITH PUBLIC DUTIES,FALSE,NA,None,NA,NA,No,73991084,PC 38.15(b),NA,NA,NA,NA,ALL OTHER OFFENSES,ALL OTHER OFFENSES,"PERSON, PROPERTY, OR SOCIETY",90Z,B,90Z - No Coded,2021-12-15T20:36:47Z,2495971.01374,6972719.98566,75226,DALLAS,TX,"2800 ELM ST
DALLAS, TX 75226
(32.784654, -96.78361)"
2016,3,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Restaurant/Food Service/TABC Location,N/A,212 CONTINENTAL AVE,9101,517,NORTHWEST,D6,2016-06-17T00:00:00Z,2016,June,Fri,22:15:00,169,2016-06-17T00:00:00Z,2016,June,Fri,22:35:00,169,2016-06-18T01:05:00Z,2016-06-18T01:06:55Z,2016,June,Sat,01:06:00,170,2016-06-18T01:02:06Z,2016-06-18T01:02:06Z,2016-06-18T02:22:17Z,2016-06-18T01:02:06Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,E338,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP(S) TOOK COMP'S VEHICLE WITHOUT PERMISSION,FALSE,NA,None,Other,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2016-06-20T10:52:08Z,2486477.98705912,6972096.09780551,75207,DALLAS,TX,"212 CONTINENTAL AVE
DALLAS, TX 75207
(32.783756, -96.814435)"
2022,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,Motor Vehicle,3333 HARRY HINES BLVD,6065,131,CENTRAL,D2,2022-02-02T00:00:00Z,2022,February,Wed,21:00:00,33,2022-02-04T00:00:00Z,2022,February,Fri,10:00:00,35,2022-02-04T10:03:00Z,2022-02-04T10:24:56Z,2022,February,Fri,10:24:00,35,2022-02-04T10:03:22Z,2022-02-04T10:03:22Z,2022-02-04T12:04:58Z,2022-02-04T10:09:06Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,B125,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEHICLE WITHOUT PERMISSION,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2022-04-05T16:49:48Z,2486357.25272,6977128.76064,75201,DALLAS,TX,"3333 HARRY HINES BLVD
DALLAS, TX 75201
(32.797852, -96.813934)"
2016,1,THEFT OF MATERIAL 50% ALUM/BRNZE/COPPER <$20K,Condominium/Townhome Building,N/A,858 CEDAR HILL AVE,4104,413,SOUTHWEST,D1,2016-01-27T00:00:00Z,2016,January,Wed,13:00:00,27,2016-01-28T00:00:00Z,2016,January,Thu,08:00:00,28,2016-01-28T08:15:00Z,2016-01-28T11:03:24Z,2016,January,Thu,11:03:00,28,2016-01-28T10:28:13Z,2016-01-28T10:27:13Z,2016-01-28T12:04:34Z,2016-01-28T10:37:57Z,Victim,Business,NA,NA,NA,B431,Investigations,Property Crime Division / SW Property Crimes,Suspended,Suspended,UNK SUSP TOOK COMP'S PROP WITHOUT PERMISSION,FALSE,NA,None,Personal Weapons (Hands-Feet ETC),No,No,23990143,PC 31.03(e)(4)(F),OTHER THEFTS,THEFT,690,PART1,NA,NA,NA,NA,NA,NA,2016-02-03T11:39:53Z,2481413.36333011,6961152.00978561,75208,DALLAS,TX,"858 CEDAR HILL AVE
DALLAS, TX 75208
(32.753393, -96.831541)"
2017,1,"THEFT OF PROP > OR EQUAL $2,500 BUT  <$30K (BY EMPLOYEE)",Retail Store,Retail Store,13739 N CENTRAL EXPY,4522,644,NORTH CENTRAL,D11,2016-11-28T00:00:00Z,2016,November,Mon,08:00:00,333,2017-02-11T00:00:00Z,2017,February,Sat,23:59:00,42,2017-02-15T15:26:00Z,2017-02-15T15:26:55Z,2017,February,Wed,15:26:00,46,2017-02-15T15:26:27Z,2017-02-15T15:26:27Z,2017-02-15T21:37:22Z,2017-02-15T15:26:27Z,Victim,Government,NA,NA,NA,C609,Investigations,Property Crime Division / NC Property Crimes,Suspended,Suspended,FRAUDULENT RETURNS/ TOOK MONEY FROM REGISTER,FALSE,NA,None,Other,No,No,23990004,PC 31.03(e)(4)(A),EMBEZZLEMENT,EMBEZZLEMENT,1200,PART2,EMBEZZELMENT,EMBEZZELMENT,PROPERTY,270,A,Coded,2018-02-20T17:19:59Z,2504655.78174019,7028194.62471585,75243,DALLAS,TX,"13739 N CENTRAL EXPY
DALLAS, TX 75243
(32.935712, -96.751917)"
2015,1,BURGLARY OF HABITATION -NO FORCED ENTRY,Apartment Residence,Residential Property Occupied/Vacant,2805 E LEDBETTER DR,4307,734,SOUTH CENTRAL,D4,2015-10-14T00:00:00Z,2015,October,Wed,23:15:00,287,2015-10-15T00:00:00Z,2015,October,Thu,23:40:00,288,2015-10-15T23:50:00Z,2015-10-14T23:50:36Z,2015,October,Wed,23:50:00,287,2015-10-14T23:24:00Z,2015-10-14T23:23:52Z,2015-10-15T00:46:46Z,2015-10-14T23:25:40Z,Victim,Individual,Black,Non-Hispanic or Latino,Female,U627,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,UNKNOWN SUSP ENTERED THE LOCATION AND TOOK PROPERTY.,FALSE,NA,None,Other,No,No,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,521,PART1,NA,NA,NA,NA,NA,NA,2015-10-23T12:32:27Z,2499138.08247377,6939835.23155311,75216,DALLAS,TX,"2805 E LEDBETTER DR
DALLAS, TX 75216
(32.693424, -96.774491)"
2015,1,BURGLARY OF HABITATION - FORCED ENTRY,Single Family Residence - Occupied,Residential Property Occupied/Vacant,308 EZEKIAL AVE,2208,352,SOUTHEAST,D8,2015-07-09T00:00:00Z,2015,July,Thu,15:00:00,190,2015-07-10T00:00:00Z,2015,July,Fri,12:00:00,191,2015-07-10T12:30:00Z,2015-07-10T16:27:00Z,2015,July,Fri,16:27:00,191,2015-07-10T12:32:58Z,2015-07-10T12:32:49Z,2015-07-10T16:38:12Z,2015-07-10T15:50:01Z,Victim,Individual,Black,Non-Hispanic or Latino,Female,C352,Investigations,Property Crime Division / SE Property Crimes,Suspended,Suspended,UNK SUSP ENTERED COMPS RESIDENCE W/O CONSENT AND TOOK PRPOERTY,FALSE,NA,Unknown,Other,UNK,UNK,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,511,PART1,NA,NA,NA,NA,NA,NA,2015-07-20T13:52:43Z,2518907.72009978,6948351.52685644,75217,DALLAS,TX,"308 EZEKIAL AVE
DALLAS, TX 75217
(32.716797, -96.710432)"
2017,1,BURGLARY OF HABITATION - FORCED ENTRY,Apartment Complex/Building,N/A,3501 N BUCKNER BLVD,1203,222,NORTHEAST,D7,2017-06-22T00:00:00Z,2017,June,Thu,16:00:00,173,2017-06-29T00:00:00Z,2017,June,Thu,07:30:00,180,2017-06-29T11:36:00Z,2017-06-29T11:25:41Z,2017,June,Thu,11:25:00,180,2017-06-29T09:22:41Z,2017-06-29T09:22:40Z,2017-06-29T11:46:00Z,2017-06-29T11:15:18Z,Victim,Individual,White,Non-Hispanic or Latino,Female,D275,Strategic Deployment,Comp Stat Division / Gang,Suspended,Suspended,UNK SUSP ENTERED WITHOUT PERMISSION,FALSE,NA,None,Other,No,No,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,511,PART1,BURGLARY-RESIDENCE,BURGLARY/ BREAKING & ENTERING,PROPERTY,220,A,Coded,2017-07-06T09:48:36Z,2526350.82988544,6980321.00458401,75228,DALLAS,TX,"3501 N BUCKNER BLVD
DALLAS, TX 75228
(32.80418, -96.682576)"
2018,1,"CRIM MISCHIEF > OR EQUAL $2,500 < $30K",Apartment Complex/Building,Apartment Complex/Building,7448 CHESTERFIELD DR,4360,744,SOUTH CENTRAL,D8,2018-04-06T00:00:00Z,2018,April,Fri,17:00:00,96,2018-04-09T00:00:00Z,2018,April,Mon,08:00:00,99,2018-04-11T10:17:00Z,2018-04-11T10:18:47Z,2018,April,Wed,10:18:00,101,2018-04-11T09:35:11Z,2018-04-11T09:35:11Z,2018-04-11T11:39:08Z,2018-04-11T09:48:22Z,Victim,Business,NA,NA,NA,B723,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,SUSP KICKED IN DOOR ENTERED LOC AND DAMAGED PROP WO PERM,FALSE,NA,None,NA,NA,No,29990044,PC 28.03(b)(4)(A),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,PROPERTY,290,A,Coded,2019-01-08T14:20:51Z,2470201.86836469,6925733.0707811,75237,DALLAS,TX,"7448 CHESTERFIELD DR
DALLAS, TX 75237
(32.656546, -96.869796)"
2014,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Parking Lot (All Others),Motor Vehicle,3203 EMMETT ST,4158,441,SOUTHWEST,D1,2014-12-05T00:00:00Z,2014,December,Fri,03:30:00,339,2014-12-05T00:00:00Z,2014,December,Fri,05:30:00,339,2014-12-05T05:46:00Z,2014-12-05T07:10:08Z,2014,December,Fri,07:10:00,339,2014-12-05T05:46:06Z,2014-12-05T05:46:06Z,2014-12-05T07:59:44Z,2014-12-05T06:44:22Z,NA,NA,NA,NA,NA,A437,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,"UKN SUSP BROKE INTO COMP'S VEH, CRACKED COLUMN, ATT TO TAKE VEH.",FALSE,NA,None,NA,No,No,24110004,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2014-12-16T07:25:12Z,2468746.12193236,6953397.56171185,75211,DALLAS,TX,"3203 EMMETT ST
DALLAS, TX 75211
(32.732445, -96.87307)"
2022,1,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking (Business),N/A,5333 W KIEST BLVD,4442,433,SOUTHWEST,D3,2022-01-24T00:00:00Z,2022,January,Mon,07:03:00,24,2022-01-24T00:00:00Z,2022,January,Mon,07:03:00,24,2022-02-10T19:00:00Z,2022-02-09T19:03:16Z,2022,February,Wed,19:03:00,40,2022-02-09T15:38:00Z,2022-02-09T15:38:00Z,2022-02-09T23:46:16Z,2022-02-09T15:38:00Z,Victim,Business,NA,NA,NA,OFFDTY,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEHICLE WITHOUT CONSENT,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2022-04-01T23:47:52Z,2456574.40973,6944331.18253,75211,DALLAS,TX,"5333 W KIEST BLVD
DALLAS, TX 75211
(32.705747, -96.912835)"
2016,1,CRIM MISCHIEF >OR EQUAL $100 BUT <$750,Single Family Residence - Occupied,N/A,6806 MILITARY PKWY,1234,315,SOUTHEAST,D5,2016-10-10T00:00:00Z,2016,October,Mon,13:00:00,284,2016-10-17T00:00:00Z,2016,October,Mon,10:00:00,291,2016-11-16T10:27:00Z,2016-11-16T11:12:31Z,2016,November,Wed,11:12:00,321,2016-11-16T10:27:21Z,2016-11-16T10:27:20Z,2016-11-16T11:38:03Z,2016-11-16T11:02:35Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,EX01,NA,NA,Suspended,Suspended,SUSP SHATTERED 2 WINDOWS IN RESIDENCE WITH BB GUN CAUSING DAMAGE.,FALSE,NA,None,Other,No,No,29990016,PC 28.03(b)(2),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,NA,NA,NA,NA,NA,NA,2016-11-16T14:03:57Z,2520773.64615795,6968799.11063311,75227,DALLAS,TX,"6806 MILITARY PKWY
DALLAS, TX 75227
(32.773019, -96.702992)"
2014,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,Apartment Complex/Building,3315 CRESTVIEW DR,3104,542,NORTHWEST,D2,2014-07-03T00:00:00Z,2014,July,Thu,01:00:00,184,2014-07-03T00:00:00Z,2014,July,Thu,04:00:00,184,2014-07-03T09:51:00Z,2014-07-03T10:20:20Z,2014,July,Thu,10:20:00,184,2014-07-03T09:51:22Z,2014-07-03T09:51:21Z,2014-07-03T11:17:14Z,2014-07-03T10:04:07Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,D536,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,NA,FALSE,NA,None,None (Mutually Exclusive),No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2019-05-16T02:58:25Z,2483446.50198,6986553.11056,75235,DALLAS,TX,"3315 CRESTVIEW DR
DALLAS, TX 75235
(32.823697, -96.822988)"
2018,1,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),Outdoor Area Public/Private,N/A,1201 TURTLE CREEK BLVD,3124,516,NORTHWEST,D6,2018-05-27T00:00:00Z,2018,May,Sun,08:00:00,147,2018-06-06T00:00:00Z,2018,June,Wed,22:00:00,157,2018-06-07T12:03:00Z,2018-06-07T15:43:35Z,2018,June,Thu,15:43:00,158,2018-06-07T12:03:51Z,2018-06-07T12:03:51Z,2018-06-07T15:42:34Z,2018-06-07T15:31:50Z,Victim,Individual,White,Non-Hispanic or Latino,Female,EX06,Investigations,Property Crime Division / NW Property Crimes,Suspended,Suspended,UNKNOWN SUSPECT REMOVED FURNITURE FROM PATIO AREA,FALSE,NA,None,NA,NA,No,23990191,PC 31.03(e)(2)(A),OTHER THEFTS,THEFT,690,PART1,ALL OTHER LARCENY,LARCENY/ THEFT OFFENSES,PROPERTY,23H,A,Coded,2018-10-17T20:38:33Z,2483399.35345261,6976450.50445102,75207,DALLAS,TX,"1201 TURTLE CREEK BLVD
DALLAS, TX 75207
(32.794364, -96.825908)"
2014,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,Motor Vehicle,13660 C F HAWN FWY,4435,356,SOUTHEAST,D8,2014-06-24T00:00:00Z,2014,June,Tue,09:00:00,175,2014-06-25T00:00:00Z,2014,June,Wed,17:00:00,176,2014-06-26T10:00:00Z,2014-06-26T10:32:41Z,2014,June,Thu,10:32:00,177,2014-06-26T09:15:54Z,2014-06-26T09:15:54Z,2014-06-26T11:18:50Z,2014-06-26T10:12:27Z,NA,NA,NA,NA,NA,B335,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,NA,FALSE,NA,None,NA,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2019-05-04T23:43:02Z,2552483.93313095,6934091.39330328,75253,DALLAS,TX,"13660 C F HAWN FWY
DALLAS, TX 75253
(32.675066, -96.600732)"
